iteracion,costo
15051,365.09359676680606
15052,365.09359676680606
15053,365.09359676680606
15054,365.09359676680606
15055,365.09359676680606
15056,365.09359676680606
15057,365.09359676680606
15058,365.09359676680606
15059,365.09359676680606
15060,365.09359676680606
15061,365.09359676680606
15062,365.09359676680606
15063,365.09359676680606
15064,365.09359676680606
15065,365.09359676680606
15066,365.09359676680606
15067,365.09359676680606
15068,365.09359676680606
15069,365.09359676680606
15070,365.09359676680606
15071,365.09359676680606
15072,365.09359676680606
15073,365.09359676680606
15074,365.09359676680606
15075,365.09359676680606
15076,365.09359676680606
15077,365.09359676680606
15078,365.09359676680606
15079,365.09359676680606
15080,365.09359676680606
15081,365.09359676680606
15082,365.09359676680606
15083,365.09359676680606
15084,365.09359676680606
15085,365.09359676680606
15086,365.09359676680606
15087,365.09359676680606
15088,365.09359676680606
15089,365.09359676680606
15090,365.09359676680606
15091,365.09359676680606
15092,365.09359676680606
15093,365.09359676680606
15094,365.09359676680606
15095,365.09359676680606
15096,365.09359676680606
15097,365.09359676680606
15098,365.09359676680606
15099,365.09359676680606
15100,365.09359676680606
15101,365.09359676680606
15102,365.09359676680606
15103,365.09359676680606
15104,365.09359676680606
15105,365.09359676680606
15106,365.09359676680606
15107,365.09359676680606
15108,365.09359676680606
15109,365.09359676680606
15110,365.09359676680606
15111,365.09359676680606
15112,365.09359676680606
15113,365.09359676680606
15114,365.09359676680606
15115,365.09359676680606
15116,365.09359676680606
15117,365.09359676680606
15118,365.09359676680606
15119,365.09359676680606
15120,365.09359676680606
15121,365.09359676680606
15122,365.09359676680606
15123,365.09359676680606
15124,365.09359676680606
15125,365.09359676680606
15126,365.09359676680606
15127,365.09359676680606
15128,365.09359676680606
15129,365.09359676680606
15130,365.09359676680606
15131,365.09359676680606
15132,365.09359676680606
15133,365.09359676680606
15134,365.09359676680606
15135,365.09359676680606
15136,365.09359676680606
15137,365.09359676680606
15138,365.09359676680606
15139,365.09359676680606
15140,365.09359676680606
15141,365.09359676680606
15142,365.09359676680606
15143,365.09359676680606
15144,365.09359676680606
15145,365.09359676680606
15146,365.09359676680606
15147,365.09359676680606
15148,365.09359676680606
15149,365.09359676680606
15150,365.09359676680606
15151,365.09359676680606
15152,365.09359676680606
15153,365.09359676680606
15154,365.09359676680606
15155,365.09359676680606
15156,365.09359676680606
15157,365.09359676680606
15158,365.09359676680606
15159,365.09359676680606
15160,365.09359676680606
15161,365.09359676680606
15162,365.09359676680606
15163,365.09359676680606
15164,365.09359676680606
15165,365.09359676680606
15166,365.09359676680606
15167,365.09359676680606
15168,365.09359676680606
15169,365.09359676680606
15170,365.09359676680606
15171,365.09359676680606
15172,365.09359676680606
15173,365.09359676680606
15174,365.09359676680606
15175,365.09359676680606
15176,365.09359676680606
15177,365.09359676680606
15178,365.09359676680606
15179,365.09359676680606
15180,365.09359676680606
15181,365.09359676680606
15182,365.09359676680606
15183,365.09359676680606
15184,365.09359676680606
15185,365.09359676680606
15186,365.09359676680606
15187,365.09359676680606
15188,365.09359676680606
15189,365.09359676680606
15190,365.09359676680606
15191,365.09359676680606
15192,365.09359676680606
15193,365.09359676680606
15194,365.09359676680606
15195,365.09359676680606
15196,365.09359676680606
15197,365.09359676680606
15198,365.09359676680606
15199,365.09359676680606
15200,365.09359676680606
15201,365.09359676680606
15202,365.09359676680606
15203,365.09359676680606
15204,365.09359676680606
15205,365.09359676680606
15206,365.09359676680606
15207,365.09359676680606
15208,365.09359676680606
15209,365.09359676680606
15210,365.09359676680606
15211,365.09359676680606
15212,365.09359676680606
15213,365.09359676680606
15214,365.09359676680606
15215,365.09359676680606
15216,365.09359676680606
15217,365.09359676680606
15218,365.09359676680606
15219,365.09359676680606
15220,365.09359676680606
15221,365.09359676680606
15222,365.09359676680606
15223,365.09359676680606
15224,365.09359676680606
15225,365.09359676680606
15226,365.09359676680606
15227,365.09359676680606
15228,365.09359676680606
15229,365.09359676680606
15230,365.09359676680606
15231,365.09359676680606
15232,365.09359676680606
15233,365.09359676680606
15234,365.09359676680606
15235,365.09359676680606
15236,365.09359676680606
15237,365.09359676680606
15238,365.09359676680606
15239,365.09359676680606
15240,365.09359676680606
15241,365.09359676680606
15242,365.09359676680606
15243,365.09359676680606
15244,365.09359676680606
15245,365.09359676680606
15246,365.09359676680606
15247,365.09359676680606
15248,365.09359676680606
15249,365.09359676680606
15250,365.09359676680606
15251,365.09359676680606
15252,365.09359676680606
15253,365.09359676680606
15254,365.09359676680606
15255,365.09359676680606
15256,365.09359676680606
15257,365.09359676680606
15258,365.09359676680606
15259,365.09359676680606
15260,365.09359676680606
15261,365.09359676680606
15262,365.09359676680606
15263,365.09359676680606
15264,365.09359676680606
15265,365.09359676680606
15266,365.09359676680606
15267,365.09359676680606
15268,365.09359676680606
15269,365.09359676680606
15270,365.09359676680606
15271,365.09359676680606
15272,365.09359676680606
15273,365.09359676680606
15274,365.09359676680606
15275,365.09359676680606
15276,365.09359676680606
15277,365.09359676680606
15278,365.09359676680606
15279,365.09359676680606
15280,365.09359676680606
15281,365.09359676680606
15282,365.09359676680606
15283,365.09359676680606
15284,365.09359676680606
15285,365.09359676680606
15286,365.09359676680606
15287,365.09359676680606
15288,365.09359676680606
15289,365.09359676680606
15290,365.09359676680606
15291,365.09359676680606
15292,365.09359676680606
15293,365.09359676680606
15294,365.09359676680606
15295,365.09359676680606
15296,365.09359676680606
15297,365.09359676680606
15298,365.09359676680606
15299,365.09359676680606
15300,365.09359676680606
15301,365.09359676680606
15302,365.09359676680606
15303,365.09359676680606
15304,365.09359676680606
15305,365.09359676680606
15306,365.09359676680606
15307,365.09359676680606
15308,365.09359676680606
15309,365.09359676680606
15310,365.09359676680606
15311,365.09359676680606
15312,365.09359676680606
15313,365.09359676680606
15314,365.09359676680606
15315,365.09359676680606
15316,365.09359676680606
15317,365.09359676680606
15318,365.09359676680606
15319,365.09359676680606
15320,365.09359676680606
15321,365.09359676680606
15322,365.09359676680606
15323,365.09359676680606
15324,365.09359676680606
15325,365.09359676680606
15326,365.09359676680606
15327,365.09359676680606
15328,365.09359676680606
15329,365.09359676680606
15330,365.09359676680606
15331,365.09359676680606
15332,365.09359676680606
15333,365.09359676680606
15334,365.09359676680606
15335,365.09359676680606
15336,365.09359676680606
15337,365.09359676680606
15338,365.09359676680606
15339,365.09359676680606
15340,365.09359676680606
15341,365.09359676680606
15342,365.09359676680606
15343,365.09359676680606
15344,365.09359676680606
15345,365.09359676680606
15346,365.09359676680606
15347,365.09359676680606
15348,365.09359676680606
15349,365.09359676680606
15350,365.09359676680606
15351,365.09359676680606
15352,365.09359676680606
15353,365.09359676680606
15354,365.09359676680606
15355,365.09359676680606
15356,365.09359676680606
15357,365.09359676680606
15358,365.09359676680606
15359,365.09359676680606
15360,365.09359676680606
15361,365.09359676680606
15362,365.09359676680606
15363,365.09359676680606
15364,365.09359676680606
15365,365.09359676680606
15366,365.09359676680606
15367,365.09359676680606
15368,365.09359676680606
15369,365.09359676680606
15370,365.09359676680606
15371,365.09359676680606
15372,365.09359676680606
15373,365.09359676680606
15374,365.09359676680606
15375,365.09359676680606
15376,365.09359676680606
15377,365.09359676680606
15378,365.09359676680606
15379,365.09359676680606
15380,365.09359676680606
15381,365.09359676680606
15382,365.09359676680606
15383,365.09359676680606
15384,365.09359676680606
15385,365.09359676680606
15386,365.09359676680606
15387,365.09359676680606
15388,365.09359676680606
15389,365.09359676680606
15390,365.09359676680606
15391,365.09359676680606
15392,365.09359676680606
15393,365.09359676680606
15394,365.09359676680606
15395,365.09359676680606
15396,365.09359676680606
15397,365.09359676680606
15398,365.09359676680606
15399,365.09359676680606
15400,365.09359676680606
15401,365.09359676680606
15402,365.09359676680606
15403,365.09359676680606
15404,365.09359676680606
15405,365.09359676680606
15406,365.09359676680606
15407,365.09359676680606
15408,365.09359676680606
15409,365.09359676680606
15410,365.09359676680606
15411,365.09359676680606
15412,365.09359676680606
15413,365.09359676680606
15414,365.09359676680606
15415,365.09359676680606
15416,365.09359676680606
15417,365.09359676680606
15418,365.09359676680606
15419,365.09359676680606
15420,365.09359676680606
15421,365.09359676680606
15422,365.09359676680606
15423,365.09359676680606
15424,365.09359676680606
15425,365.09359676680606
15426,365.09359676680606
15427,365.09359676680606
15428,365.09359676680606
15429,365.09359676680606
15430,365.09359676680606
15431,365.09359676680606
15432,365.09359676680606
15433,365.09359676680606
15434,365.09359676680606
15435,365.09359676680606
15436,365.09359676680606
15437,365.09359676680606
15438,365.09359676680606
15439,365.09359676680606
15440,365.09359676680606
15441,365.09359676680606
15442,365.09359676680606
15443,365.09359676680606
15444,365.09359676680606
15445,365.09359676680606
15446,365.09359676680606
15447,365.09359676680606
15448,365.09359676680606
15449,365.09359676680606
15450,365.09359676680606
15451,365.09359676680606
15452,365.09359676680606
15453,365.09359676680606
15454,365.09359676680606
15455,365.09359676680606
15456,365.09359676680606
15457,365.09359676680606
15458,365.09359676680606
15459,365.09359676680606
15460,365.09359676680606
15461,365.09359676680606
15462,365.09359676680606
15463,365.09359676680606
15464,365.09359676680606
15465,365.09359676680606
15466,365.09359676680606
15467,365.09359676680606
15468,365.09359676680606
15469,365.09359676680606
15470,365.09359676680606
15471,365.09359676680606
15472,365.09359676680606
15473,365.09359676680606
15474,365.09359676680606
15475,365.09359676680606
15476,365.09359676680606
15477,365.09359676680606
15478,365.09359676680606
15479,365.09359676680606
15480,365.09359676680606
15481,365.09359676680606
15482,365.09359676680606
15483,365.09359676680606
15484,365.09359676680606
15485,365.09359676680606
15486,365.09359676680606
15487,365.09359676680606
15488,365.09359676680606
15489,365.09359676680606
15490,365.09359676680606
15491,365.09359676680606
15492,365.09359676680606
15493,365.09359676680606
15494,365.09359676680606
15495,365.09359676680606
15496,365.09359676680606
15497,365.09359676680606
15498,365.09359676680606
15499,365.09359676680606
15500,365.09359676680606
15501,365.09359676680606
15502,365.09359676680606
15503,365.09359676680606
15504,365.09359676680606
15505,365.09359676680606
15506,365.09359676680606
15507,365.09359676680606
15508,365.09359676680606
15509,365.09359676680606
15510,365.09359676680606
15511,365.09359676680606
15512,365.09359676680606
15513,365.09359676680606
15514,365.09359676680606
15515,365.09359676680606
15516,365.09359676680606
15517,365.09359676680606
15518,365.09359676680606
15519,365.09359676680606
15520,365.09359676680606
15521,365.09359676680606
15522,365.09359676680606
15523,365.09359676680606
15524,365.09359676680606
15525,365.09359676680606
15526,365.09359676680606
15527,365.09359676680606
15528,365.09359676680606
15529,365.09359676680606
15530,365.09359676680606
15531,365.09359676680606
15532,365.09359676680606
15533,365.09359676680606
15534,365.09359676680606
15535,365.09359676680606
15536,365.09359676680606
15537,365.09359676680606
15538,365.09359676680606
15539,365.09359676680606
15540,365.09359676680606
15541,365.09359676680606
15542,365.09359676680606
15543,365.09359676680606
15544,365.09359676680606
15545,365.09359676680606
15546,365.09359676680606
15547,365.09359676680606
15548,365.09359676680606
15549,365.09359676680606
15550,365.09359676680606
15551,365.09359676680606
15552,365.09359676680606
15553,365.09359676680606
15554,365.09359676680606
15555,365.09359676680606
15556,365.09359676680606
15557,365.09359676680606
15558,365.09359676680606
15559,365.09359676680606
15560,365.09359676680606
15561,365.09359676680606
15562,365.09359676680606
15563,365.09359676680606
15564,365.09359676680606
15565,365.09359676680606
15566,365.09359676680606
15567,365.09359676680606
15568,365.09359676680606
15569,365.09359676680606
15570,365.09359676680606
15571,365.09359676680606
15572,365.09359676680606
15573,365.09359676680606
15574,365.09359676680606
15575,365.09359676680606
15576,365.09359676680606
15577,365.09359676680606
15578,365.09359676680606
15579,365.09359676680606
15580,365.09359676680606
15581,365.09359676680606
15582,365.09359676680606
15583,365.09359676680606
15584,365.09359676680606
15585,365.09359676680606
15586,365.09359676680606
15587,365.09359676680606
15588,365.09359676680606
15589,365.09359676680606
15590,365.09359676680606
15591,365.09359676680606
15592,365.09359676680606
15593,365.09359676680606
15594,365.09359676680606
15595,365.09359676680606
15596,365.09359676680606
15597,365.09359676680606
15598,365.09359676680606
15599,365.09359676680606
15600,365.09359676680606
15601,365.09359676680606
15602,365.09359676680606
15603,365.09359676680606
15604,365.09359676680606
15605,365.09359676680606
15606,365.09359676680606
15607,365.09359676680606
15608,365.09359676680606
15609,365.09359676680606
15610,365.09359676680606
15611,365.09359676680606
15612,365.09359676680606
15613,365.09359676680606
15614,365.09359676680606
15615,365.09359676680606
15616,365.09359676680606
15617,365.09359676680606
15618,365.09359676680606
15619,365.09359676680606
15620,365.09359676680606
15621,365.09359676680606
15622,365.09359676680606
15623,365.09359676680606
15624,365.09359676680606
15625,365.09359676680606
15626,365.09359676680606
15627,365.09359676680606
15628,365.09359676680606
15629,365.09359676680606
15630,365.09359676680606
15631,365.09359676680606
15632,365.09359676680606
15633,365.09359676680606
15634,365.09359676680606
15635,365.09359676680606
15636,365.09359676680606
15637,365.09359676680606
15638,365.09359676680606
15639,365.09359676680606
15640,365.09359676680606
15641,365.09359676680606
15642,365.09359676680606
15643,365.09359676680606
15644,365.09359676680606
15645,365.09359676680606
15646,365.09359676680606
15647,365.09359676680606
15648,365.09359676680606
15649,365.09359676680606
15650,365.09359676680606
15651,365.09359676680606
15652,365.09359676680606
15653,365.09359676680606
15654,365.09359676680606
15655,365.09359676680606
15656,365.09359676680606
15657,365.09359676680606
15658,365.09359676680606
15659,365.09359676680606
15660,365.09359676680606
15661,365.09359676680606
15662,365.09359676680606
15663,365.09359676680606
15664,365.09359676680606
15665,365.09359676680606
15666,365.09359676680606
15667,365.09359676680606
15668,365.09359676680606
15669,365.09359676680606
15670,365.09359676680606
15671,365.09359676680606
15672,365.09359676680606
15673,365.09359676680606
15674,365.09359676680606
15675,365.09359676680606
15676,365.09359676680606
15677,365.09359676680606
15678,365.09359676680606
15679,365.09359676680606
15680,365.09359676680606
15681,365.09359676680606
15682,365.09359676680606
15683,365.09359676680606
15684,365.09359676680606
15685,365.09359676680606
15686,365.09359676680606
15687,365.09359676680606
15688,365.09359676680606
15689,365.09359676680606
15690,365.09359676680606
15691,365.09359676680606
15692,365.09359676680606
15693,365.09359676680606
15694,365.09359676680606
15695,365.09359676680606
15696,365.09359676680606
15697,365.09359676680606
15698,365.09359676680606
15699,365.09359676680606
15700,365.09359676680606
15701,365.09359676680606
15702,365.09359676680606
15703,365.09359676680606
15704,365.09359676680606
15705,365.09359676680606
15706,365.09359676680606
15707,365.09359676680606
15708,365.09359676680606
15709,365.09359676680606
15710,365.09359676680606
15711,365.09359676680606
15712,365.09359676680606
15713,365.09359676680606
15714,365.09359676680606
15715,365.09359676680606
15716,365.09359676680606
15717,365.09359676680606
15718,365.09359676680606
15719,365.09359676680606
15720,365.09359676680606
15721,365.09359676680606
15722,365.09359676680606
15723,365.09359676680606
15724,365.09359676680606
15725,365.09359676680606
15726,365.09359676680606
15727,365.09359676680606
15728,365.09359676680606
15729,365.09359676680606
15730,365.09359676680606
15731,365.09359676680606
15732,365.09359676680606
15733,365.09359676680606
15734,365.09359676680606
15735,365.09359676680606
15736,365.09359676680606
15737,365.09359676680606
15738,365.09359676680606
15739,365.09359676680606
15740,365.09359676680606
15741,365.09359676680606
15742,365.09359676680606
15743,365.09359676680606
15744,365.09359676680606
15745,365.09359676680606
15746,365.09359676680606
15747,365.09359676680606
15748,365.09359676680606
15749,365.09359676680606
15750,365.09359676680606
15751,365.09359676680606
15752,365.09359676680606
15753,365.09359676680606
15754,365.09359676680606
15755,365.09359676680606
15756,365.09359676680606
15757,365.09359676680606
15758,365.09359676680606
15759,365.09359676680606
15760,365.09359676680606
15761,365.09359676680606
15762,365.09359676680606
15763,365.09359676680606
15764,365.09359676680606
15765,365.09359676680606
15766,365.09359676680606
15767,365.09359676680606
15768,365.09359676680606
15769,365.09359676680606
15770,365.09359676680606
15771,365.09359676680606
15772,365.09359676680606
15773,365.09359676680606
15774,365.09359676680606
15775,365.09359676680606
15776,365.09359676680606
15777,365.09359676680606
15778,365.09359676680606
15779,365.09359676680606
15780,365.09359676680606
15781,365.09359676680606
15782,365.09359676680606
15783,365.09359676680606
15784,365.09359676680606
15785,365.09359676680606
15786,365.09359676680606
15787,365.09359676680606
15788,365.09359676680606
15789,365.09359676680606
15790,365.09359676680606
15791,365.09359676680606
15792,365.09359676680606
15793,365.09359676680606
15794,365.09359676680606
15795,365.09359676680606
15796,365.09359676680606
15797,365.09359676680606
15798,365.09359676680606
15799,365.09359676680606
15800,365.09359676680606
15801,365.09359676680606
15802,365.09359676680606
15803,365.09359676680606
15804,365.09359676680606
15805,365.09359676680606
15806,365.09359676680606
15807,365.09359676680606
15808,365.09359676680606
15809,365.09359676680606
15810,365.09359676680606
15811,365.09359676680606
15812,365.09359676680606
15813,365.09359676680606
15814,365.09359676680606
15815,365.09359676680606
15816,365.09359676680606
15817,365.09359676680606
15818,365.09359676680606
15819,365.09359676680606
15820,365.09359676680606
15821,365.09359676680606
15822,365.09359676680606
15823,365.09359676680606
15824,365.09359676680606
15825,365.09359676680606
15826,365.09359676680606
15827,365.09359676680606
15828,365.09359676680606
15829,365.09359676680606
15830,365.09359676680606
15831,365.09359676680606
15832,365.09359676680606
15833,365.09359676680606
15834,365.09359676680606
15835,365.09359676680606
15836,365.09359676680606
15837,365.09359676680606
15838,365.09359676680606
15839,365.09359676680606
15840,365.09359676680606
15841,365.09359676680606
15842,365.09359676680606
15843,365.09359676680606
15844,365.09359676680606
15845,365.09359676680606
15846,365.09359676680606
15847,365.09359676680606
15848,365.09359676680606
15849,365.09359676680606
15850,365.09359676680606
15851,365.09359676680606
15852,365.09359676680606
15853,365.09359676680606
15854,365.09359676680606
15855,365.09359676680606
15856,365.09359676680606
15857,365.09359676680606
15858,365.09359676680606
15859,365.09359676680606
15860,365.09359676680606
15861,365.09359676680606
15862,365.09359676680606
15863,365.09359676680606
15864,365.09359676680606
15865,365.09359676680606
15866,365.09359676680606
15867,365.09359676680606
15868,365.09359676680606
15869,365.09359676680606
15870,365.09359676680606
15871,365.09359676680606
15872,365.09359676680606
15873,365.09359676680606
15874,365.09359676680606
15875,365.09359676680606
15876,365.09359676680606
15877,365.09359676680606
15878,365.09359676680606
15879,365.09359676680606
15880,365.09359676680606
15881,365.09359676680606
15882,365.09359676680606
15883,365.09359676680606
15884,365.09359676680606
15885,365.09359676680606
15886,365.09359676680606
15887,365.09359676680606
15888,365.09359676680606
15889,365.09359676680606
15890,365.09359676680606
15891,365.09359676680606
15892,365.09359676680606
15893,365.09359676680606
15894,365.09359676680606
15895,365.09359676680606
15896,365.09359676680606
15897,365.09359676680606
15898,365.09359676680606
15899,365.09359676680606
15900,365.09359676680606
15901,365.09359676680606
15902,365.09359676680606
15903,365.09359676680606
15904,365.09359676680606
15905,365.09359676680606
15906,365.09359676680606
15907,365.09359676680606
15908,365.09359676680606
15909,365.09359676680606
15910,365.09359676680606
15911,365.09359676680606
15912,365.09359676680606
15913,365.09359676680606
15914,365.09359676680606
15915,365.09359676680606
15916,365.09359676680606
15917,365.09359676680606
15918,365.09359676680606
15919,365.09359676680606
15920,365.09359676680606
15921,365.09359676680606
15922,365.09359676680606
15923,365.09359676680606
15924,365.09359676680606
15925,365.09359676680606
15926,365.09359676680606
15927,365.09359676680606
15928,365.09359676680606
15929,365.09359676680606
15930,365.09359676680606
15931,365.09359676680606
15932,365.09359676680606
15933,365.09359676680606
15934,365.09359676680606
15935,365.09359676680606
15936,365.09359676680606
15937,365.09359676680606
15938,365.09359676680606
15939,365.09359676680606
15940,365.09359676680606
15941,365.09359676680606
15942,365.09359676680606
15943,365.09359676680606
15944,365.09359676680606
15945,365.09359676680606
15946,365.09359676680606
15947,365.09359676680606
15948,365.09359676680606
15949,365.09359676680606
15950,365.09359676680606
15951,365.09359676680606
15952,365.09359676680606
15953,365.09359676680606
15954,365.09359676680606
15955,365.09359676680606
15956,365.09359676680606
15957,365.09359676680606
15958,365.09359676680606
15959,365.09359676680606
15960,365.09359676680606
15961,365.09359676680606
15962,365.09359676680606
15963,365.09359676680606
15964,365.09359676680606
15965,365.09359676680606
15966,365.09359676680606
15967,365.09359676680606
15968,365.09359676680606
15969,365.09359676680606
15970,365.09359676680606
15971,365.09359676680606
15972,365.09359676680606
15973,365.09359676680606
15974,365.09359676680606
15975,365.09359676680606
15976,365.09359676680606
15977,365.09359676680606
15978,365.09359676680606
15979,365.09359676680606
15980,365.09359676680606
15981,365.09359676680606
15982,365.09359676680606
15983,365.09359676680606
15984,365.09359676680606
15985,365.09359676680606
15986,365.09359676680606
15987,365.09359676680606
15988,365.09359676680606
15989,365.09359676680606
15990,365.09359676680606
15991,365.09359676680606
15992,365.09359676680606
15993,365.09359676680606
15994,365.09359676680606
15995,365.09359676680606
15996,365.09359676680606
15997,365.09359676680606
15998,365.09359676680606
15999,365.09359676680606
16000,365.09359676680606
16001,365.09359676680606
16002,365.09359676680606
16003,365.09359676680606
16004,365.09359676680606
16005,365.09359676680606
16006,365.09359676680606
16007,365.09359676680606
16008,365.09359676680606
16009,365.09359676680606
16010,365.09359676680606
16011,365.09359676680606
16012,365.09359676680606
16013,365.09359676680606
16014,365.09359676680606
16015,365.09359676680606
16016,365.09359676680606
16017,365.09359676680606
16018,365.09359676680606
16019,365.09359676680606
16020,365.09359676680606
16021,365.09359676680606
16022,365.09359676680606
16023,365.09359676680606
16024,365.09359676680606
16025,365.09359676680606
16026,365.09359676680606
16027,365.09359676680606
16028,365.09359676680606
16029,365.09359676680606
16030,365.09359676680606
16031,365.09359676680606
16032,365.09359676680606
16033,365.09359676680606
16034,365.09359676680606
16035,365.09359676680606
16036,365.09359676680606
16037,365.09359676680606
16038,365.09359676680606
16039,365.09359676680606
16040,365.09359676680606
16041,365.09359676680606
16042,365.09359676680606
16043,365.09359676680606
16044,365.09359676680606
16045,365.09359676680606
16046,365.09359676680606
16047,365.09359676680606
16048,365.09359676680606
16049,365.09359676680606
16050,365.09359676680606
16051,365.09359676680606
16052,365.09359676680606
16053,365.09359676680606
16054,365.09359676680606
16055,365.09359676680606
16056,365.09359676680606
16057,365.09359676680606
16058,365.09359676680606
16059,365.09359676680606
16060,365.09359676680606
16061,365.09359676680606
16062,365.09359676680606
16063,365.09359676680606
16064,365.09359676680606
16065,365.09359676680606
16066,365.09359676680606
16067,365.09359676680606
16068,365.09359676680606
16069,365.09359676680606
16070,365.09359676680606
16071,365.09359676680606
16072,365.09359676680606
16073,365.09359676680606
16074,365.09359676680606
16075,365.09359676680606
16076,365.09359676680606
16077,365.09359676680606
16078,365.09359676680606
16079,365.09359676680606
16080,365.09359676680606
16081,365.09359676680606
16082,365.09359676680606
16083,365.09359676680606
16084,365.09359676680606
16085,365.09359676680606
16086,365.09359676680606
16087,365.09359676680606
16088,365.09359676680606
16089,365.09359676680606
16090,365.09359676680606
16091,365.09359676680606
16092,365.09359676680606
16093,365.09359676680606
16094,365.09359676680606
16095,365.09359676680606
16096,365.09359676680606
16097,365.09359676680606
16098,365.09359676680606
16099,365.09359676680606
16100,365.09359676680606
16101,365.09359676680606
16102,365.09359676680606
16103,365.09359676680606
16104,365.09359676680606
16105,365.09359676680606
16106,365.09359676680606
16107,365.09359676680606
16108,365.09359676680606
16109,365.09359676680606
16110,365.09359676680606
16111,365.09359676680606
16112,365.09359676680606
16113,365.09359676680606
16114,365.09359676680606
16115,365.09359676680606
16116,365.09359676680606
16117,365.09359676680606
16118,365.09359676680606
16119,365.09359676680606
16120,365.09359676680606
16121,365.09359676680606
16122,365.09359676680606
16123,365.09359676680606
16124,365.09359676680606
16125,365.09359676680606
16126,365.09359676680606
16127,365.09359676680606
16128,365.09359676680606
16129,365.09359676680606
16130,365.09359676680606
16131,365.09359676680606
16132,365.09359676680606
16133,365.09359676680606
16134,365.09359676680606
16135,365.09359676680606
16136,365.09359676680606
16137,365.09359676680606
16138,365.09359676680606
16139,365.09359676680606
16140,365.09359676680606
16141,365.09359676680606
16142,365.09359676680606
16143,365.09359676680606
16144,365.09359676680606
16145,365.09359676680606
16146,365.09359676680606
16147,365.09359676680606
16148,365.09359676680606
16149,365.09359676680606
16150,365.09359676680606
16151,365.09359676680606
16152,365.09359676680606
16153,365.09359676680606
16154,365.09359676680606
16155,365.09359676680606
16156,365.09359676680606
16157,365.09359676680606
16158,365.09359676680606
16159,365.09359676680606
16160,365.09359676680606
16161,365.09359676680606
16162,365.09359676680606
16163,365.09359676680606
16164,365.09359676680606
16165,365.09359676680606
16166,365.09359676680606
16167,365.09359676680606
16168,365.09359676680606
16169,365.09359676680606
16170,365.09359676680606
16171,365.09359676680606
16172,365.09359676680606
16173,365.09359676680606
16174,365.09359676680606
16175,365.09359676680606
16176,365.09359676680606
16177,365.09359676680606
16178,365.09359676680606
16179,365.09359676680606
16180,365.09359676680606
16181,365.09359676680606
16182,365.09359676680606
16183,365.09359676680606
16184,365.09359676680606
16185,365.09359676680606
16186,365.09359676680606
16187,365.09359676680606
16188,365.09359676680606
16189,365.09359676680606
16190,365.09359676680606
16191,365.09359676680606
16192,365.09359676680606
16193,365.09359676680606
16194,365.09359676680606
16195,365.09359676680606
16196,365.09359676680606
16197,365.09359676680606
16198,365.09359676680606
16199,365.09359676680606
16200,365.09359676680606
16201,365.09359676680606
16202,365.09359676680606
16203,365.09359676680606
16204,365.09359676680606
16205,365.09359676680606
16206,365.09359676680606
16207,365.09359676680606
16208,365.09359676680606
16209,365.09359676680606
16210,365.09359676680606
16211,365.09359676680606
16212,365.09359676680606
16213,365.09359676680606
16214,365.09359676680606
16215,365.09359676680606
16216,365.09359676680606
16217,365.09359676680606
16218,365.09359676680606
16219,365.09359676680606
16220,365.09359676680606
16221,365.09359676680606
16222,365.09359676680606
16223,365.09359676680606
16224,365.09359676680606
16225,365.09359676680606
16226,365.09359676680606
16227,365.09359676680606
16228,365.09359676680606
16229,365.09359676680606
16230,365.09359676680606
16231,365.09359676680606
16232,365.09359676680606
16233,365.09359676680606
16234,365.09359676680606
16235,365.09359676680606
16236,365.09359676680606
16237,365.09359676680606
16238,365.09359676680606
16239,365.09359676680606
16240,365.09359676680606
16241,365.09359676680606
16242,365.09359676680606
16243,365.09359676680606
16244,365.09359676680606
16245,365.09359676680606
16246,365.09359676680606
16247,365.09359676680606
16248,365.09359676680606
16249,365.09359676680606
16250,365.09359676680606
16251,365.09359676680606
16252,365.09359676680606
16253,365.09359676680606
16254,365.09359676680606
16255,365.09359676680606
16256,365.09359676680606
16257,365.09359676680606
16258,365.09359676680606
16259,365.09359676680606
16260,365.09359676680606
16261,365.09359676680606
16262,365.09359676680606
16263,365.09359676680606
16264,365.09359676680606
16265,365.09359676680606
16266,365.09359676680606
16267,365.09359676680606
16268,365.09359676680606
16269,365.09359676680606
16270,365.09359676680606
16271,365.09359676680606
16272,365.09359676680606
16273,365.09359676680606
16274,365.09359676680606
16275,365.09359676680606
16276,365.09359676680606
16277,365.09359676680606
16278,365.09359676680606
16279,365.09359676680606
16280,365.09359676680606
16281,365.09359676680606
16282,365.09359676680606
16283,365.09359676680606
16284,365.09359676680606
16285,365.09359676680606
16286,365.09359676680606
16287,365.09359676680606
16288,365.09359676680606
16289,365.09359676680606
16290,365.09359676680606
16291,365.09359676680606
16292,365.09359676680606
16293,365.09359676680606
16294,365.09359676680606
16295,365.09359676680606
16296,365.09359676680606
16297,365.09359676680606
16298,365.09359676680606
16299,365.09359676680606
16300,365.09359676680606
16301,365.09359676680606
16302,365.09359676680606
16303,365.09359676680606
16304,365.09359676680606
16305,365.09359676680606
16306,365.09359676680606
16307,365.09359676680606
16308,365.09359676680606
16309,365.09359676680606
16310,365.09359676680606
16311,365.09359676680606
16312,365.09359676680606
16313,365.09359676680606
16314,365.09359676680606
16315,365.09359676680606
16316,365.09359676680606
16317,365.09359676680606
16318,365.09359676680606
16319,365.09359676680606
16320,365.09359676680606
16321,365.09359676680606
16322,365.09359676680606
